Month,Sale
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,0
2015-9,0
2015-10,0
2015-11,24
2015-12,10
2016-1,0
2016-2,0
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,1
2016-11,0
2016-12,10
2017-1,0
2017-2,0
2017-3,0
2017-4,2
2017-5,0
2017-6,0
2017-7,0
2017-8,0
2017-9,0
2017-10,0
2017-11,12
2017-12,0
2018-1,0
2018-2,0
2018-3,0
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,0
2018-11,17
2018-12,0
2019-1,1
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,0
2019-11,20
2019-12,5
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,20
2020-11,0
2020-12,0
2021-1,12
2021-2,0
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,0
2021-8,0
2021-9,10
2021-10,0
2021-11,21
2021-12,9
2022-1,0
2022-2,1
2022-3,0
2022-4,0
2022-5,0
2022-6,0
2022-7,10
2022-8,0
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2018-1,0
2018-2,0
2018-3,0
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,0
2018-11,0
2018-12,0
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,0
2019-11,10
2019-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,4
2015-8,10
2015-9,1
2015-10,0
2015-11,35
2015-12,12
2016-1,0
2016-2,0
2016-3,0
2016-4,3
2016-5,1
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,0
2016-11,46
2016-12,12
2017-1,12
2017-2,0
2017-3,0
2017-4,0
2017-5,10
2017-6,0
2017-7,0
2017-8,0
2017-9,0
2017-10,4
2017-11,30
2017-12,34
2018-1,4
2018-2,5
2018-3,2
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,14
2018-9,0
2018-10,0
2018-11,48
2018-12,10
2019-1,0
2019-2,0
2019-3,0
2019-4,10
2019-5,0
2019-6,0
2019-7,0
2019-8,1
2019-9,0
2019-10,2
2019-11,100
2019-12,0
2020-1,5
2020-2,4
2020-3,0
2020-4,8
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,20
2020-11,44
2020-12,76
2021-1,4
2021-2,6
2021-3,0
2021-4,12
2021-5,4
2021-6,2
2021-7,2
2021-8,14
2021-9,0
2021-10,0
2021-11,0
2021-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2018-1,0
2018-2,0
2018-3,0
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,0
2018-11,10
2018-12,0
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,1
2019-8,0
2019-9,0
2019-10,4
2019-11,12
2019-12,0
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,2
2020-10,0
2020-11,0
2020-12,6
2021-1,0
2021-2,0
2021-3,0
2021-4,0
2021-5,10
2021-6,0
2021-7,0
2021-8,0
2021-9,0
2021-10,0
2021-11,10
2021-12,18
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,0
2015-9,0
2015-10,0
2015-11,20
2015-12,0
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,0
2019-11,5
2019-12,0
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,0
2020-11,2
2020-12,0
2021-1,0
2021-2,0
2021-3,0
2021-4,0
2021-5,10
2021-6,0
2021-7,0
2021-8,0
2021-9,0
2021-10,0
2021-11,2
2021-12,0
2020-1,0
2020-2,0
2020-3,1
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,0
2020-11,2
2020-12,10
2021-1,0
2021-2,1
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,0
2021-8,0
2021-9,0
2021-10,0
2021-11,12
2021-12,5
2022-1,0
2022-2,0
2022-3,0
2022-4,0
2022-5,0
2022-6,0
2022-7,0
2022-8,1
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,0
2015-9,0
2015-10,0
2015-11,0
2015-12,0
2017-1,0
2017-2,0
2017-3,0
2017-4,0
2017-5,0
2017-6,0
2017-7,0
2017-8,0
2017-9,0
2017-10,0
2017-11,10
2017-12,0
2019-1,0
2019-2,10
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,0
2019-11,0
2019-12,0
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,1
2020-7,0
2020-8,0
2020-9,0
2020-10,10
2020-11,1
2020-12,2
2021-1,0
2021-2,0
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,0
2021-8,0
2021-9,0
2021-10,0
2021-11,6
2021-12,2
2022-1,1
2022-2,0
2022-3,0
2022-4,0
2022-5,0
2022-6,0
2022-7,0
2022-8,0
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2018-1,0
2018-2,0
2018-3,0
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,0
2018-11,10
2018-12,0
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,0
2019-11,5
2019-12,0
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,0
2020-11,10
2020-12,0
2021-1,0
2021-2,0
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,0
2021-8,0
2021-9,0
2021-10,0
2021-11,10
2021-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,0
2015-9,0
2015-10,0
2015-11,3
2015-12,21
2016-1,0
2016-2,0
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,1
2016-11,1
2016-12,1
2017-1,1
2017-2,0
2017-3,0
2017-4,0
2017-5,0
2017-6,0
2017-7,0
2017-8,0
2017-9,0
2017-10,15
2017-11,25
2017-12,8
2018-1,0
2018-2,0
2018-3,0
2018-4,1
2018-5,0
2018-6,0
2018-7,1
2018-8,0
2018-9,0
2018-10,0
2018-11,17
2018-12,20
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,3
2019-9,0
2019-10,0
2019-11,48
2019-12,7
2020-1,3
2020-2,1
2020-3,0
2020-4,4
2020-5,0
2020-6,0
2020-7,0
2020-8,1
2020-9,0
2020-10,0
2020-11,1
2020-12,20
2021-1,10
2021-2,1
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,2
2021-8,1
2021-9,2
2021-10,0
2021-11,37
2021-12,24
2022-1,0
2022-2,0
2022-3,0
2022-4,1
2022-5,0
2022-6,0
2022-7,0
2022-8,0
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2016-1,2
2016-2,0
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,0
2016-11,0
2016-12,1
2017-1,0
2017-2,0
2017-3,0
2017-4,0
2017-5,0
2017-6,0
2017-7,0
2017-8,0
2017-9,0
2017-10,0
2017-11,11
2017-12,0
2018-1,0
2018-2,0
2018-3,0
2018-4,2
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,0
2018-11,7
2018-12,0
2019-1,1
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,10
2019-11,10
2019-12,10
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,10
2020-11,4
2020-12,29
2021-1,0
2021-2,0
2021-3,0
2021-4,0
2021-5,16
2021-6,0
2021-7,0
2021-8,3
2021-9,0
2021-10,0
2021-11,0
2021-12,10
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,0
2015-9,1
2015-10,0
2015-11,0
2015-12,11
2016-1,3
2016-2,5
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,0
2016-11,11
2016-12,27
2017-1,1
2017-2,0
2017-3,0
2017-4,0
2017-5,0
2017-6,0
2017-7,0
2017-8,0
2017-9,0
2017-10,7
2017-11,18
2017-12,2
2018-1,0
2018-2,2
2018-3,2
2018-4,1
2018-5,0
2018-6,0
2018-7,0
2018-8,2
2018-9,6
2018-10,2
2018-11,39
2018-12,0
2019-1,3
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,3
2019-10,29
2019-11,31
2019-12,11
2020-1,0
2020-2,0
2020-3,0
2020-4,2
2020-5,0
2020-6,0
2020-7,1
2020-8,0
2020-9,0
2020-10,6
2020-11,34
2020-12,63
2021-1,10
2021-2,0
2021-3,5
2021-4,2
2021-5,0
2021-6,0
2021-7,0
2021-8,0
2021-9,32
2021-10,15
2021-11,35
2021-12,48
2022-1,2
2022-2,0
2022-3,0
2022-4,0
2022-5,0
2022-6,2
2022-7,10
2022-8,2
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,0
2020-11,0
2020-12,1
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,0
2019-11,5
2019-12,0
2021-1,0
2021-2,0
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,0
2021-8,0
2021-9,0
2021-10,0
2021-11,10
2021-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,0
2019-11,3
2019-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,0
2015-9,0
2015-10,0
2015-11,0
2015-12,0
2016-1,8
2016-2,0
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,0
2016-11,0
2016-12,3
2017-1,0
2017-2,1
2017-3,0
2017-4,0
2017-5,1
2017-6,1
2017-7,0
2017-8,0
2017-9,0
2017-10,0
2017-11,30
2017-12,4
2018-1,0
2018-2,0
2018-3,0
2018-4,2
2018-5,1
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,5
2018-11,7
2018-12,4
2019-1,0
2019-2,0
2019-3,2
2019-4,1
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,0
2019-11,17
2019-12,18
2020-1,0
2020-2,0
2020-3,1
2020-4,1
2020-5,0
2020-6,5
2020-7,0
2020-8,0
2020-9,0
2020-10,2
2020-11,0
2020-12,35
2021-1,0
2021-2,0
2021-3,0
2021-4,0
2021-5,1
2021-6,1
2021-7,1
2021-8,0
2021-9,0
2021-10,2
2021-11,20
2021-12,57
2022-1,3
2022-2,0
2022-3,0
2022-4,1
2022-5,1
2022-6,2
2022-7,0
2022-8,1
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2016-1,2
2016-2,0
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,0
2016-11,0
2016-12,3
2018-1,0
2018-2,0
2018-3,0
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,3
2018-11,5
2018-12,0
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,10
2019-11,13
2019-12,12
2020-1,1
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,2
2020-10,0
2020-11,4
2020-12,0
2021-1,0
2021-2,0
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,2
2021-8,0
2021-9,1
2021-10,0
2021-11,10
2021-12,4
2017-1,0
2017-2,0
2017-3,0
2017-4,0
2017-5,0
2017-6,0
2017-7,0
2017-8,0
2017-9,0
2017-10,0
2017-11,0
2017-12,0
2018-1,0
2018-2,0
2018-3,0
2018-4,1
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,0
2018-11,0
2018-12,0
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,0
2019-11,0
2019-12,0
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,1
2020-10,0
2020-11,0
2020-12,0
2022-1,0
2022-2,0
2022-3,0
2022-4,0
2022-5,2
2022-6,1
2022-7,0
2022-8,0
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,10
2020-11,0
2020-12,0
2021-1,0
2021-2,0
2021-3,0
2021-4,0
2021-5,3
2021-6,0
2021-7,0
2021-8,0
2021-9,0
2021-10,0
2021-11,0
2021-12,0
2022-1,0
2022-2,0
2022-3,0
2022-4,0
2022-5,0
2022-6,0
2022-7,0
2022-8,4
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,0
2019-9,0
2019-10,0
2019-11,0
2019-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,4
2020-7,0
2020-8,0
2020-9,0
2020-10,0
2020-11,0
2020-12,0
2021-1,0
2021-2,0
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,0
2021-8,0
2021-9,0
2021-10,0
2021-11,4
2021-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,0
2015-9,0
2015-10,0
2015-11,0
2015-12,0
2016-1,0
2016-2,0
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,0
2016-11,0
2016-12,0
2018-1,0
2018-2,0
2018-3,0
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,0
2018-11,0
2018-12,0
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,8
2020-10,0
2020-11,10
2020-12,0
2021-1,0
2021-2,0
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,0
2021-8,0
2021-9,0
2021-10,0
2021-11,4
2021-12,0
2022-1,0
2022-2,10
2022-3,4
2022-4,0
2022-5,0
2022-6,0
2022-7,0
2022-8,3
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,0
2015-9,0
2015-10,0
2015-11,0
2015-12,0
2016-1,0
2016-2,0
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,3
2016-11,0
2016-12,0
2017-1,0
2017-2,0
2017-3,0
2017-4,0
2017-5,0
2017-6,0
2017-7,0
2017-8,0
2017-9,0
2017-10,1
2017-11,0
2017-12,0
2018-1,0
2018-2,0
2018-3,0
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,0
2018-11,0
2018-12,2
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,0
2019-8,2
2019-9,0
2019-10,6
2019-11,0
2019-12,0
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,12
2020-11,0
2020-12,0
2021-1,0
2021-2,0
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,0
2021-8,0
2021-9,0
2021-10,0
2021-11,0
2021-12,1
2022-1,0
2022-2,0
2022-3,0
2022-4,0
2022-5,0
2022-6,0
2022-7,1
2022-8,0
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2016-1,0
2016-2,0
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,0
2016-9,0
2016-10,3
2016-11,0
2016-12,0
2020-1,0
2020-2,0
2020-3,0
2020-4,0
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,0
2020-11,1
2020-12,0
2021-1,0
2021-2,0
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,0
2021-8,0
2021-9,0
2021-10,0
2021-11,1
2021-12,0
2022-1,0
2022-2,1
2022-3,1
2022-4,0
2022-5,0
2022-6,0
2022-7,0
2022-8,1
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2015-1,0
2015-2,0
2015-3,0
2015-4,0
2015-5,0
2015-6,0
2015-7,0
2015-8,0
2015-9,0
2015-10,0
2015-11,0
2015-12,0
2016-1,0
2016-2,0
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,6
2016-9,0
2016-10,3
2016-11,0
2016-12,10
2017-1,0
2017-2,0
2017-3,0
2017-4,0
2017-5,0
2017-6,0
2017-7,0
2017-8,0
2017-9,0
2017-10,0
2017-11,22
2017-12,0
2018-1,0
2018-2,0
2018-3,0
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,7
2018-11,51
2018-12,60
2018-1,7
2018-2,0
2018-3,0
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,0
2018-11,0
2018-12,0
2019-1,0
2019-2,0
2019-3,0
2019-4,2
2019-5,0
2019-6,0
2019-7,7
2019-8,2
2019-9,0
2019-10,20
2019-11,24
2019-12,30
2020-1,0
2020-2,0
2020-3,0
2020-4,3
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,10
2020-11,49
2020-12,2
2021-1,15
2021-2,0
2021-3,0
2021-4,6
2021-5,0
2021-6,5
2021-7,12
2021-8,3
2021-9,20
2021-10,7
2021-11,93
2021-12,20
2022-1,6
2022-2,0
2022-3,0
2022-4,0
2022-5,0
2022-6,2
2022-7,14
2022-8,3
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2012-1,0
2012-2,0
2012-3,0
2012-4,0
2012-5,0
2012-6,0
2012-7,0
2012-8,0
2012-9,0
2012-10,0
2012-11,0
2012-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
2014-11,0
2014-12,0
2016-1,0
2016-2,0
2016-3,0
2016-4,0
2016-5,0
2016-6,0
2016-7,0
2016-8,11
2016-9,0
2016-10,3
2016-11,0
2016-12,10
2017-1,0
2017-2,0
2017-3,0
2017-4,0
2017-5,0
2017-6,0
2017-7,0
2017-8,0
2017-9,0
2017-10,0
2017-11,2
2017-12,0
2018-1,0
2018-2,0
2018-3,0
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,2
2018-11,0
2018-12,0
2018-1,2
2018-2,0
2018-3,0
2018-4,0
2018-5,0
2018-6,0
2018-7,0
2018-8,0
2018-9,0
2018-10,0
2018-11,0
2018-12,0
2019-1,0
2019-2,0
2019-3,0
2019-4,0
2019-5,0
2019-6,0
2019-7,2
2019-8,0
2019-9,0
2019-10,10
2019-11,10
2019-12,0
2020-1,0
2020-2,0
2020-3,0
2020-4,1
2020-5,0
2020-6,0
2020-7,0
2020-8,0
2020-9,0
2020-10,0
2020-11,21
2020-12,2
2021-1,0
2021-2,0
2021-3,0
2021-4,0
2021-5,0
2021-6,0
2021-7,1
2021-8,0
2021-9,10
2021-10,4
2021-11,4
2021-12,3
2022-1,0
2022-2,1
2022-3,1
2022-4,0
2022-5,0
2022-6,0
2022-7,0
2022-8,1
2022-9,0
2022-10,0
2022-11,0
2022-12,0
2013-1,0
2013-2,0
2013-3,0
2013-4,0
2013-5,0
2013-6,0
2013-7,0
2013-8,0
2013-9,0
2013-10,0
2013-11,0
2013-12,0
2014-1,0
2014-2,0
2014-3,0
2014-4,0
2014-5,0
2014-6,0
2014-7,0
2014-8,0
2014-9,0
2014-10,0
